	city	lat	long	color
872	zevenhuizen	53.3850427	6.6918451	rgb(220,220,220)
873	giesbeek	51.9969828	6.0703053	rgb(244,109,67)
874	parrega	53.01238775	5.472101752937712	rgb(215,48,39)
875	austerlitz	52.08345595	5.31436898037812	rgb(254,224,139)
876	bergentheim	52.51900620000001	6.61884131467268	rgb(217,239,139)
877	spankeren	52.0575544	6.114258	rgb(215,48,39)
878	boekel	51.60571795	5.674821983398268	rgb(166,217,106)
879	lage mierde	51.4066691	5.1491649000000015	rgb(253,174,97)
880	angerlo	51.98433405	6.127211123875179	rgb(253,174,97)
881	noordeinde	52.51359889999999	5.8777488	rgb(253,174,97)
882	hengstdijk	51.34147615	4.0020046546939305	rgb(254,224,139)
883	huis ter heide	52.1207383	5.261583452912321	rgb(166,217,106)
884	hoogerheide	51.4403773	4.3328255422955095	rgb(254,224,139)
885	woensdrecht	51.4297206	4.2975384000000005	rgb(215,48,39)
886	aardenburg	51.2855949	3.4506581277902297	rgb(166,217,106)
887	ravenstein	51.7906014	5.65559815616225	rgb(215,48,39)
888	koningsbosch	51.05997735	5.94578011016158	rgb(220,220,220)
889	bingelrade	50.9713225	5.929855389197919	rgb(220,220,220)
890	jabeek	50.97759395	5.9508854073305	rgb(26,152,80)
891	gulpen	50.80313155	5.8862112397873405	rgb(220,220,220)
892	venray	51.5367139	5.9721181879782	rgb(215,48,39)
893	nieuwdorp	51.458276700000006	3.7273536588315297	rgb(217,239,139)
894	tst			rgb(215,48,39)
895	wanroj			rgb(220,220,220)
896	heythuysen	51.27605505	5.86340676231403	rgb(220,220,220)
897	langenboom	51.70039085	5.729346006759	rgb(217,239,139)
898	buchten	51.04352775	5.81282382114251	rgb(254,224,139)
899	druten	51.8847333	5.60042587628061	rgb(215,48,39)
900	hummelo	52.0036204	6.25039666505955	rgb(215,48,39)
901	ulestraten	50.90231195	5.78246391582245	rgb(220,220,220)
902	handel	51.57868295	5.7107372187174	rgb(217,239,139)
903	roggel	51.27432095	5.9198586620142	rgb(254,224,139)
904	blerick	51.3677281	6.149264499999999	rgb(215,48,39)
905	afferden	51.63776179999999	6.03126930340616	rgb(166,217,106)
906	wessem	51.16064955	5.87756528726888	rgb(215,48,39)
907	niftrik	51.7992704	5.67862943138245	rgb(254,224,139)
908	heteren	51.95078405	5.75567382	rgb(215,48,39)
909	nistelrode	51.6999974	5.55913324342572	rgb(217,239,139)
910	hoonhorst	52.4863049	6.2283462	rgb(220,220,220)
911	angeren	51.9087094	5.96099126327888	rgb(215,48,39)
912	mesch	50.7640157	5.7336876	rgb(217,239,139)
913	kerkrade	50.87205345	6.05930845735641	rgb(254,224,139)
914	biezenmortel	51.6238393	5.1784928	rgb(220,220,220)
915	doezum	53.20725915	6.24041349448232	rgb(215,48,39)
916	langeweg	51.64342255	4.66235383917688	rgb(253,174,97)
917	boven leeuwen	51.87552785	5.547425675062572	rgb(254,224,139)
918	beek ubbergen	51.83257920000001	5.9117402000000006	rgb(220,220,220)
919	griendtsveen	51.43609235	5.90559837944378	rgb(253,174,97)
920	lochem	52.158485	6.4143596	rgb(254,224,139)
921	putten	52.2608751	5.6100469	rgb(215,48,39)
922	berg en terblijt	50.8601317	5.7791596	rgb(254,224,139)
923	azewijn	51.88894205	6.30033765835562	rgb(217,239,139)
924	earnewald	53.1373109	5.94743938049404	rgb(102,189,99)
925	doorwerth	51.9754052	5.790054004850051	rgb(215,48,39)
926	hoogkerk	53.2160517	6.5005432	rgb(254,224,139)
927	epen	50.7662948	5.9071798454046	rgb(217,239,139)
928	den  haag	52.07494555	4.2696802205364515	rgb(253,174,97)
929	drempt	52.0188813	6.1931470709512615	rgb(217,239,139)
930	bad nieuweschans	53.16870695	7.182117812406019	rgb(217,239,139)
931	westerhocen			rgb(254,224,139)
932	enmen			rgb(220,220,220)
933	landsmeer	52.44966555	4.93020295468758	rgb(254,224,139)
934	som	52.3334	5.53913	rgb(220,220,220)
935	twisk	52.73953485	5.05066879815301	rgb(166,217,106)
936	middelstum	53.3375284	6.6209715099276	rgb(215,48,39)
937	loosbroek	51.674676	5.51238070624577	rgb(254,224,139)
938	hoensbroek	50.9189485	5.9206206634471785	rgb(220,220,220)
939	beek	51.50796195	5.10965939173815	rgb(217,239,139)
940	tytsjerk	53.19968475	5.89629428475919	rgb(254,224,139)
941	harfsen	52.19634825	6.2919460497599005	rgb(166,217,106)
942	hemrik	53.03516685	6.1356328230530295	rgb(215,48,39)
943	oudega	52.98867185	5.55308329981855	rgb(217,239,139)
944	edam	52.5119463	5.0563366	rgb(220,220,220)
945	spaubeek	50.93491815	5.838868851257911	rgb(220,220,220)
946	baflo	53.35754235	6.5085267388693	rgb(215,48,39)
947	flevoland	52.4484375	5.4235397	rgb(254,224,139)
948	oost-maarland	50.7955573	5.7110352	rgb(217,239,139)
949	almere  - buiten	52.3941912	5.2779576	rgb(166,217,106)
950	almere - buiten	52.3941912	5.2779576	rgb(215,48,39)
951	westerhoven	51.3334869	5.39917475452136	rgb(254,224,139)
952	valkenburg aan de geul	50.86094405	5.813710004178518	rgb(253,174,97)
953	ridderker			rgb(215,48,39)
954	rijsbergen	51.51315570000001	4.6883058270145	rgb(215,48,39)
955	willemstaf			rgb(217,239,139)
956	halfweg	52.4037233	4.7252275433182005	rgb(253,174,97)
957	winterswijk-meddo	52.0138059	6.702797137951361	rgb(166,217,106)
958	wagenberg	51.66407535	4.749734875689099	rgb(253,174,97)
959	schijf	51.4962668	4.541691954011821	rgb(253,174,97)
960	wernhout	51.44323795	4.639161985576219	rgb(166,217,106)
961	schalkhaar	52.2910506	6.213054849122178	rgb(215,48,39)
962	wormerveer	52.49670985	4.78429466249736	rgb(253,174,97)
963	froombosch	53.1982399	6.77407934757564	rgb(215,48,39)
964	wijnjewoude	53.05129005	6.1965887095824	rgb(215,48,39)
965	loppersum	53.3331502	6.7456942	rgb(18,106,56)
966	asteb			rgb(166,217,106)
967	zwaagwesteinde	53.2614579	6.033525	rgb(253,174,97)
968	zuidoostbeemster	52.5408421	4.961401601915268	rgb(215,48,39)
969	hoonhorst/dalfsen	52.4906644	6.2277065	rgb(220,220,220)
970	rozenburg	51.9191026	4.22705053321295	rgb(254,224,139)
971	steggerda	52.86083835	6.082989119140719	rgb(166,217,106)
972	sint-oedenrode	51.5635235	5.472437946351861	rgb(253,174,97)
973	milheeze	51.51711345	5.791285685008532	rgb(220,220,220)
974	zeijen	53.0594655	6.53890781275064	rgb(215,48,39)
975	eede	51.2561053	3.45390667181242	rgb(215,48,39)
976	batenburg	51.8250796	5.63224737917022	rgb(254,224,139)
977	lutjegast	53.23506145	6.2615436072767805	rgb(254,224,139)
978	velsen-noord	52.47727135	4.59302239171779	rgb(215,48,39)
979	berghem	51.7709706	5.571896099999999	rgb(166,217,106)
980	puiflijk	51.87708720000001	5.5894468	rgb(254,224,139)
981	nijmgen			rgb(220,220,220)
982	genhout	50.9295783	5.8168194	rgb(254,224,139)
983	aarle-rixtel	51.5177134	5.64943433591177	rgb(254,224,139)
984	broek in waterland	52.43633555	4.99780946691816	rgb(215,48,39)
985	mheer	50.78046575	5.79254422355009	rgb(220,220,220)
986	hattem	52.47671170000001	6.061913261141652	rgb(166,217,106)
987	borkel en schaft			rgb(254,224,139)
988	son & breugel	51.5178128	5.49143470757426	rgb(26,152,80)
989	oirsbeek	50.95131765	5.91255080118675	rgb(217,239,139)
990	vlagtwedde	53.01409995	7.12407861971746	rgb(215,48,39)
991	heerken			rgb(253,174,97)
992	zuidermeer	52.66399915	4.97551970209001	rgb(215,48,39)
993	oostwold, oldambt	53.2156517	7.0431840382112805	rgb(166,217,106)
994	roodeschool	53.4146165	6.781603430411099	rgb(18,106,56)
995	herkenbosch	51.16835265	6.10269192544695	rgb(254,224,139)
996	avenhorn	52.6177377	4.9699203100423	rgb(217,239,139)
997	warmond	52.2008974	4.5259580394890495	rgb(215,48,39)
998	surhuisterveen	53.17268275	6.1540543770892695	rgb(18,106,56)
999	de rijp	52.55617339999999	4.84224698126194	rgb(220,220,220)
1000	sint philipsland	51.63326535	4.16048312912071	rgb(215,48,39)
1001	lichtenvoorde	51.99394425	6.56570003871361	rgb(220,220,220)
1002	macharen	51.80267475	5.54267655991415	rgb(220,220,220)
1003	megen	51.81716565	5.56628245605437	rgb(220,220,220)
1004	valkenburg a/d geul			rgb(253,174,97)
1005	nieuwe pekela	53.05578145	6.96063650346152	rgb(215,48,39)
1006	stein	50.97393845	5.7608685453908	rgb(215,48,39)
1007	lent	51.8658641	5.8650924289978805	rgb(215,48,39)
1008	zuid holland	51.9966792	4.5597397000000015	rgb(254,224,139)
1009	den hoorn zh	52.00336015	4.32546827259615	rgb(253,174,97)
1010	drieborg	53.25792375	7.17547498199144	rgb(253,174,97)
1011	liessel	51.41165135	5.83043486567765	rgb(166,217,106)
1012	vilt	50.8575849	5.8096244000000015	rgb(220,220,220)
1013	nieuwstadt	51.042089	5.86123614923269	rgb(215,48,39)
1014	born	51.0448394	5.83763311859952	rgb(217,239,139)
1015	nieuweroord	52.72545	6.5648399999999985	rgb(217,239,139)
1016	noordwolde	52.891558	6.135962103600921	rgb(166,217,106)
1017	appelascha			rgb(217,239,139)
1018	beneden-leeuwen	51.87242005	5.51456410320926	rgb(217,239,139)
1019	neerbeek	51.25619520000001	5.9843458	rgb(215,48,39)
